"function evaluation" "noise-free fitness - Fopt (-4.620900000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
27 +1.980642084e+01 +1.980642084e+01 +2.618642084e+01 +2.618642084e+01 +2.6476e+00 +2.8104e+00
49 +1.078821887e+01 +1.078821887e+01 +1.716821887e+01 +1.716821887e+01 +1.8305e+00 +2.1769e+00
114 +3.712382376e+00 +3.712382376e+00 +1.009238238e+01 +1.009238238e+01 +3.8502e+00 +2.5931e+00
"function evaluation" "noise-free fitness - Fopt (1.437000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.617736824e+02 +2.617736824e+02 +2.761436824e+02 +2.761436824e+02 +3.6672e+00 -3.2650e+00
2 +6.522064687e+01 +6.522064687e+01 +7.959064687e+01 +7.959064687e+01 -2.9314e+00 +1.2775e+00
6 +6.171692983e+01 +6.171692983e+01 +7.608692983e+01 +7.608692983e+01 +1.1731e+00 +3.2129e+00
9 +3.419106596e+01 +3.419106596e+01 +4.856106596e+01 +4.856106596e+01 +1.0173e+00 +3.0868e+00
98 +1.811294987e+01 +1.811294987e+01 +3.248294987e+01 +3.248294987e+01 +1.0050e+00 +1.8890e+00
101 +1.047425050e+01 +1.047425050e+01 +2.484425050e+01 +2.484425050e+01 +1.9718e+00 +2.5294e+00
323 +3.542995804e+00 +3.542995804e+00 +1.791299580e+01 +1.791299580e+01 +2.9259e+00 +2.2334e+00
"function evaluation" "noise-free fitness - Fopt (-3.260000000000e+00)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.996881300e+01 +3.996881300e+01 +3.670881300e+01 +3.670881300e+01 +1.2923e+00 +6.6508e-01
14 +3.296349224e+01 +3.296349224e+01 +2.970349224e+01 +2.970349224e+01 +3.3595e+00 +2.3553e+00
22 +1.348132782e+01 +1.348132782e+01 +1.022132782e+01 +1.022132782e+01 +3.9317e+00 +2.0597e+00
62 +8.760454086e+00 +8.760454086e+00 +5.500454086e+00 +5.500454086e+00 +3.6700e+00 +2.2424e+00
213 +7.505083693e-01 +7.505083693e-01 -2.509491631e+00 -2.509491631e+00 +3.7557e+00 +1.6624e+00
"function evaluation" "noise-free fitness - Fopt (-2.056200000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +5.677211065e+01 +5.677211065e+01 -1.488478893e+02 -1.488478893e+02 -1.6783e+00 +2.0426e-01
5 +3.047739925e+01 +3.047739925e+01 -1.751426008e+02 -1.751426008e+02 +8.3554e-01 +2.4354e+00
9 +2.279193111e+01 +2.279193111e+01 -1.828280689e+02 -1.828280689e+02 +2.5362e-01 +1.8873e+00
59 +1.126329920e+01 +1.126329920e+01 -1.943567008e+02 -1.943567008e+02 -1.3677e+00 +2.0804e+00
435 +8.900405293e+00 +8.900405293e+00 -1.967195947e+02 -1.967195947e+02 +4.4509e-01 +1.8226e+00
573 +3.759850480e+00 +3.759850480e+00 -2.018601495e+02 -2.018601495e+02 +5.4439e-01 +1.8514e+00
"function evaluation" "noise-free fitness - Fopt (2.877200000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.858493339e+01 +2.858493339e+01 +3.163049334e+02 +3.163049334e+02 +2.1908e+00 -6.8592e-01
9 +2.359326397e+01 +2.359326397e+01 +3.113132640e+02 +3.113132640e+02 +1.9504e+00 -2.1312e+00
35 +3.886933623e+00 +3.886933623e+00 +2.916069336e+02 +2.916069336e+02 +1.8885e+00 -1.3721e+00
"function evaluation" "noise-free fitness - Fopt (7.524000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +7.606944956e+01 +7.606944956e+01 +1.513094496e+02 +1.513094496e+02 +2.7558e+00 +3.6819e+00
5 +4.579352850e+01 +4.579352850e+01 +1.210335285e+02 +1.210335285e+02 -2.0876e+00 +2.5281e+00
6 +1.352206334e+01 +1.352206334e+01 +8.876206334e+01 +8.876206334e+01 +1.9344e+00 +2.3796e+00
51 +9.556149239e+00 +9.556149239e+00 +8.479614924e+01 +8.479614924e+01 +9.1536e-01 +1.0478e+00
73 +3.197803799e+00 +3.197803799e+00 +7.843780380e+01 +7.843780380e+01 +1.8843e+00 +1.4269e+00
"function evaluation" "noise-free fitness - Fopt (-4.174000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.262111519e+02 +1.262111519e+02 +8.447115190e+01 +8.447115190e+01 -1.4020e+00 +8.7048e-01
2 +4.380749973e+01 +4.380749973e+01 +2.067499730e+00 +2.067499730e+00 +1.0649e+00 -5.0696e-01
12 +1.804108126e+01 +1.804108126e+01 -2.369891874e+01 -2.369891874e+01 +2.1611e+00 -1.0642e+00
165 +5.284954733e+00 +5.284954733e+00 -3.645504527e+01 -3.645504527e+01 +1.1405e+00 -1.5380e+00
366 +1.679391217e+00 +1.679391217e+00 -4.006060878e+01 -4.006060878e+01 +3.0335e+00 -1.8371e+00
"function evaluation" "noise-free fitness - Fopt (-4.948600000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +6.537730110e+01 +6.537730110e+01 -4.294826989e+02 -4.294826989e+02 +1.2028e+00 +9.9727e-01
2 +1.424712753e+01 +1.424712753e+01 -4.806128725e+02 -4.806128725e+02 +2.7076e+00 -4.1828e-01
24 +8.237040165e+00 +8.237040165e+00 -4.866229598e+02 -4.866229598e+02 +8.7419e-01 -7.6541e-01
303 +4.363120994e+00 +4.363120994e+00 -4.904968790e+02 -4.904968790e+02 +7.5894e-01 -1.1267e+00
"function evaluation" "noise-free fitness - Fopt (3.484000000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.898440682e+01 +1.898440682e+01 +3.673844068e+02 +3.673844068e+02 +1.2028e+00 +9.9727e-01
10 +1.563757945e+01 +1.563757945e+01 +3.640375795e+02 +3.640375795e+02 -9.9409e-01 +8.5577e-01
111 +5.416205928e+00 +5.416205928e+00 +3.538162059e+02 +3.538162059e+02 +1.0574e+00 +3.2079e-01
198 +2.373508952e+00 +2.373508952e+00 +3.507735090e+02 +3.507735090e+02 +9.8611e-01 +2.8242e-01
665 +1.450299869e+00 +1.450299869e+00 +3.498502999e+02 +3.498502999e+02 +1.0358e+00 +5.8475e-01
"function evaluation" "noise-free fitness - Fopt (3.770000000000e+00)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.782289239e+01 +2.782289239e+01 +3.159289239e+01 +3.159289239e+01 +1.8264e+00 -2.5411e+00
13 +2.401477296e+01 +2.401477296e+01 +2.778477296e+01 +2.778477296e+01 +2.1935e+00 -1.7969e+00
69 +1.139056230e+01 +1.139056230e+01 +1.516056230e+01 +1.516056230e+01 +8.0719e-01 -2.0845e+00
112 +1.046629122e+00 +1.046629122e+00 +4.816629122e+00 +4.816629122e+00 +1.9425e+00 -2.0437e+00
"function evaluation" "noise-free fitness - Fopt (3.770000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.772381030e+01 +2.772381030e+01 +6.542381030e+01 +6.542381030e+01 -8.3762e-01 -3.5709e+00
27 +3.408273902e+00 +3.408273902e+00 +4.110827390e+01 +4.110827390e+01 +1.0226e+00 -2.0090e+00
"function evaluation" "noise-free fitness - Fopt (6.956900000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.591877651e+01 +3.591877651e+01 +7.316087765e+02 +7.316087765e+02 +3.0341e+00 -2.3753e+00
17 +2.053167762e+01 +2.053167762e+01 +7.162216776e+02 +7.162216776e+02 +2.0862e+00 -3.8961e+00
48 +1.538988826e+01 +1.538988826e+01 +7.110798883e+02 +7.110798883e+02 +1.2665e+00 -3.6382e+00
368 +5.707115783e+00 +5.707115783e+00 +7.013971158e+02 +7.013971158e+02 +2.2909e+00 -3.9223e+00
844 +1.403771803e+00 +1.403771803e+00 +6.970937718e+02 +6.970937718e+02 +3.2661e+00 -3.5796e+00
"function evaluation" "noise-free fitness - Fopt (-1.180300000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +4.716922299e+02 +4.716922299e+02 +3.536622299e+02 +3.536622299e+02 -8.3762e-01 -3.5709e+00
2 +4.511887893e+01 +4.511887893e+01 -7.291112107e+01 -7.291112107e+01 -4.0156e-01 +2.3312e+00
3 +3.934353532e+01 +3.934353532e+01 -7.868646468e+01 -7.868646468e+01 -2.9208e+00 +2.4326e+00
67 +1.349259217e+01 +1.349259217e+01 -1.045374078e+02 -1.045374078e+02 -7.1475e-01 +3.4963e+00
335 +9.908164519e+00 +9.908164519e+00 -1.081218355e+02 -1.081218355e+02 +1.2798e+00 +3.3007e+00
"function evaluation" "noise-free fitness - Fopt (4.816000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +7.970113315e+01 +7.970113315e+01 +1.278611331e+02 +1.278611331e+02 -1.6713e+00 -3.2877e+00
6 +3.930187188e+01 +3.930187188e+01 +8.746187188e+01 +8.746187188e+01 -2.5647e+00 +1.6103e-01
43 +2.183366314e+01 +2.183366314e+01 +6.999366314e+01 +6.999366314e+01 -7.9177e-01 +3.9410e-01
117 +1.059733895e+01 +1.059733895e+01 +5.875733895e+01 +5.875733895e+01 -6.1521e-01 -1.4775e+00
156 +7.570174186e+00 +7.570174186e+00 +5.573017419e+01 +5.573017419e+01 -8.1003e-01 -7.2707e-01
351 +5.791502771e+00 +5.791502771e+00 +5.395150277e+01 +5.395150277e+01 +1.2007e+00 -1.4326e+00
"function evaluation" "noise-free fitness - Fopt (8.384000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +4.350303567e+01 +4.350303567e+01 +1.273430357e+02 +1.273430357e+02 -2.4213e+00 +2.0699e+00
4 +2.428857202e+01 +2.428857202e+01 +1.081285720e+02 +1.081285720e+02 +9.3202e-01 +2.7593e+00
20 +1.194242353e+01 +1.194242353e+01 +9.578242353e+01 +9.578242353e+01 +1.4014e+00 +3.1866e+00
534 +8.312146882e+00 +8.312146882e+00 +9.215214688e+01 +9.215214688e+01 -2.5129e-01 +3.4583e+00
644 +1.195347977e+00 +1.195347977e+00 +8.503534798e+01 +8.503534798e+01 +1.6334e+00 +3.1943e+00
"function evaluation" "noise-free fitness - Fopt (1.536000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +9.029684290e+00 +9.029684290e+00 +2.438968429e+01 +2.438968429e+01 +3.7944e-02 +1.6580e+00
208 +6.221679032e+00 +6.221679032e+00 +2.158167903e+01 +2.158167903e+01 +8.2125e-01 +2.0057e+00
716 +3.837294459e+00 +3.837294459e+00 +1.919729446e+01 +1.919729446e+01 +7.6604e-01 +1.9864e+00
"function evaluation" "noise-free fitness - Fopt (6.438000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.809930910e+02 +2.809930910e+02 +3.453730910e+02 +3.453730910e+02 -1.0928e+00 -1.7382e+00
2 +2.021868689e+01 +2.021868689e+01 +8.459868689e+01 +8.459868689e+01 -2.2790e-01 +2.9407e+00
12 +1.528540088e+01 +1.528540088e+01 +7.966540088e+01 +7.966540088e+01 +1.6699e-01 +3.2595e+00
111 +2.141276471e+00 +2.141276471e+00 +6.652127647e+01 +6.652127647e+01 +2.9643e+00 +3.5595e+00
"function evaluation" "noise-free fitness - Fopt (2.824800000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +5.984501408e+02 +5.984501408e+02 +8.809301408e+02 +8.809301408e+02 -9.4615e-01 +3.7993e+00
2 +1.927703636e+01 +1.927703636e+01 +3.017570364e+02 +3.017570364e+02 +6.6905e-01 -3.9605e+00
113 +1.045146564e+01 +1.045146564e+01 +2.929314656e+02 +2.929314656e+02 -1.5805e+00 -3.6744e+00
129 +7.051610014e+00 +7.051610014e+00 +2.895316100e+02 +2.895316100e+02 -2.7684e-01 -3.3431e+00
411 +6.021234566e+00 +6.021234566e+00 +2.885012346e+02 +2.885012346e+02 -3.1255e-01 -3.3446e+00
"function evaluation" "noise-free fitness - Fopt (4.826100000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +4.887672242e+01 +4.887672242e+01 +5.314867224e+02 +5.314867224e+02 -2.0669e+00 +1.4684e+00
4 +1.771611536e+01 +1.771611536e+01 +5.003261154e+02 +5.003261154e+02 -1.9243e-01 +2.6584e+00
145 +9.801617382e+00 +9.801617382e+00 +4.924116174e+02 +4.924116174e+02 -1.0060e+00 +2.5128e+00
246 +4.322232890e+00 +4.322232890e+00 +4.869322329e+02 +4.869322329e+02 +7.4423e-01 +1.8668e+00
374 +8.344528420e-01 +8.344528420e-01 +4.834444528e+02 +4.834444528e+02 +7.1242e-01 +2.5550e+00
"function evaluation" "noise-free fitness - Fopt (7.177000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.652465316e+02 +2.652465316e+02 +3.370165316e+02 +3.370165316e+02 -1.4341e+00 -3.0284e+00
2 +7.072686988e+01 +7.072686988e+01 +1.424968699e+02 +1.424968699e+02 -3.0178e+00 +3.0572e+00
3 +2.993772387e+01 +2.993772387e+01 +1.017077239e+02 +1.017077239e+02 -8.6534e-01 +2.4567e+00
18 +2.063187432e+01 +2.063187432e+01 +9.240187432e+01 +9.240187432e+01 -7.1612e-01 +1.0893e+00
47 +1.028233483e+01 +1.028233483e+01 +8.205233483e+01 +8.205233483e+01 +2.3950e+00 +2.1115e+00
69 +5.012801594e+00 +5.012801594e+00 +7.678280159e+01 +7.678280159e+01 +1.2693e+00 +2.0974e+00
670 +1.103764829e+00 +1.103764829e+00 +7.287376483e+01 +7.287376483e+01 +3.1439e+00 +1.7900e+00
"function evaluation" "noise-free fitness - Fopt (8.448800000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +4.532696762e+01 +4.532696762e+01 +8.902069676e+02 +8.902069676e+02 +7.6736e-01 +2.1908e+00
2 +3.275538461e+01 +3.275538461e+01 +8.776353846e+02 +8.776353846e+02 +2.7510e+00 +9.3404e-01
22 +2.138269527e+01 +2.138269527e+01 +8.662626953e+02 +8.662626953e+02 +9.1163e-01 -4.4554e-01
30 +1.357569148e+01 +1.357569148e+01 +8.584556915e+02 +8.584556915e+02 +2.3404e+00 +8.5253e-01
339 +6.402752622e+00 +6.402752622e+00 +8.512827526e+02 +8.512827526e+02 +3.0753e+00 +2.3691e-01
492 +6.260562350e+00 +6.260562350e+00 +8.511405623e+02 +8.511405623e+02 +2.9978e+00 +4.7649e-01
950 +2.261280938e+00 +2.261280938e+00 +8.471412809e+02 +8.471412809e+02 +2.1833e+00 +8.0932e-01
"function evaluation" "noise-free fitness - Fopt (-4.222000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +4.768357237e+02 +4.768357237e+02 +4.346157237e+02 +4.346157237e+02 -1.9362e+00 +2.5170e+00
3 +7.978335302e+01 +7.978335302e+01 +3.756335302e+01 +3.756335302e+01 -1.9418e-01 -1.6450e+00
10 +3.810385984e+01 +3.810385984e+01 -4.116140161e+00 -4.116140161e+00 -1.1805e+00 -3.1781e+00
27 +2.104858432e+01 +2.104858432e+01 -2.117141568e+01 -2.117141568e+01 -2.5230e+00 -3.6542e+00
93 +1.215990923e+01 +1.215990923e+01 -3.006009077e+01 -3.006009077e+01 +5.3625e-01 -3.2919e+00
242 +7.387193208e+00 +7.387193208e+00 -3.483280679e+01 -3.483280679e+01 +4.7619e-01 -3.6083e+00
870 +2.079753002e+00 +2.079753002e+00 -4.014024700e+01 -4.014024700e+01 +5.7854e-01 -3.6293e+00
"function evaluation" "noise-free fitness - Fopt (-9.179000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.562233149e+02 +2.562233149e+02 +1.644333149e+02 +1.644333149e+02 -1.0058e+00 -3.6282e+00
2 +6.131971465e+01 +6.131971465e+01 -3.047028535e+01 -3.047028535e+01 -3.7448e+00 +2.8378e+00
4 +1.944834235e+01 +1.944834235e+01 -7.234165765e+01 -7.234165765e+01 -2.1856e-02 +1.4624e+00
19 +9.557001882e+00 +9.557001882e+00 -8.223299812e+01 -8.223299812e+01 -2.1042e+00 +1.6524e+00
326 +6.286629265e+00 +6.286629265e+00 -8.550337074e+01 -8.550337074e+01 -2.0270e+00 +1.3080e+00
"function evaluation" "noise-free fitness - Fopt (-1.277000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.359713466e+01 +2.359713466e+01 +1.082713466e+01 +1.082713466e+01 +1.4434e+00 +1.8951e+00
16 +5.779579987e+00 +5.779579987e+00 -6.990420013e+00 -6.990420013e+00 +1.7777e+00 +1.1481e+00
710 +1.718132593e+00 +1.718132593e+00 -1.105186741e+01 -1.105186741e+01 +3.6415e+00 +1.4412e+00
"function evaluation" "noise-free fitness - Fopt (-1.000000000000e+03)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.119272247e+02 +2.119272247e+02 -7.880727753e+02 -7.880727753e+02 -2.0669e+00 +1.4684e+00
2 +7.338023798e+01 +7.338023798e+01 -9.266197620e+02 -9.266197620e+02 -3.7651e+00 -1.4874e+00
9 +5.075372355e+01 +5.075372355e+01 -9.492462764e+02 -9.492462764e+02 -3.5324e+00 -2.1523e+00
14 +3.178997874e+01 +3.178997874e+01 -9.682100213e+02 -9.682100213e+02 -3.0153e-01 -2.1382e+00
16 +9.668717775e+00 +9.668717775e+00 -9.903312822e+02 -9.903312822e+02 -9.3815e-01 -2.7532e+00
197 +3.992583466e+00 +3.992583466e+00 -9.960074165e+02 -9.960074165e+02 -9.7184e-01 -2.8062e+00
902 +2.750972890e+00 +2.750972890e+00 -9.972490271e+02 -9.972490271e+02 +1.0863e+00 -3.1291e+00
"function evaluation" "noise-free fitness - Fopt (-1.000000000000e+03)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +9.061564388e+01 +9.061564388e+01 -9.093843561e+02 -9.093843561e+02 -1.0928e+00 -1.7382e+00
5 +3.601304666e+01 +3.601304666e+01 -9.639869533e+02 -9.639869533e+02 -1.9296e+00 +2.5766e-01
23 +1.950859009e+01 +1.950859009e+01 -9.804914099e+02 -9.804914099e+02 +4.3850e-01 -3.1386e-01
121 +8.134393229e+00 +8.134393229e+00 -9.918656068e+02 -9.918656068e+02 +1.1101e+00 +6.0956e-01
"function evaluation" "noise-free fitness - Fopt (1.000000000000e+03)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.978827043e+02 +2.978827043e+02 +1.297882704e+03 +1.297882704e+03 +2.9742e+00 +5.4949e-01
2 +1.253028595e+02 +1.253028595e+02 +1.125302859e+03 +1.125302859e+03 +1.7150e+00 +2.2469e-01
10 +9.131241576e+01 +9.131241576e+01 +1.091312416e+03 +1.091312416e+03 -1.8483e+00 +1.2986e+00
11 +4.404556686e+01 +4.404556686e+01 +1.044045567e+03 +1.044045567e+03 +1.8797e+00 +2.2466e+00
19 +1.817878490e+01 +1.817878490e+01 +1.018178785e+03 +1.018178785e+03 +1.4206e-02 +3.6604e+00
42 +1.237659233e+01 +1.237659233e+01 +1.012376592e+03 +1.012376592e+03 +1.6970e+00 +3.0562e+00
283 +6.026152978e+00 +6.026152978e+00 +1.006026153e+03 +1.006026153e+03 -4.5082e-01 +3.0372e+00
887 +1.955153145e-01 +1.955153145e-01 +1.000195515e+03 +1.000195515e+03 +1.5676e+00 +3.3421e+00
"function evaluation" "noise-free fitness - Fopt (-1.846000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +9.893236565e+01 +9.893236565e+01 +8.047236565e+01 +8.047236565e+01 +2.7253e+00 +3.7125e+00
3 +3.313077707e+01 +3.313077707e+01 +1.467077707e+01 +1.467077707e+01 +3.8341e-01 +8.2730e-01
13 +1.218672028e+01 +1.218672028e+01 -6.273279719e+00 -6.273279719e+00 +2.0729e+00 +1.5818e+00
96 +1.822972937e+00 +1.822972937e+00 -1.663702706e+01 -1.663702706e+01 +1.1947e+00 +1.6885e+00
"function evaluation" "noise-free fitness - Fopt (-6.046000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +8.651479369e+01 +8.651479369e+01 +2.605479369e+01 +2.605479369e+01 +1.4295e+00 +6.0066e-01
4 +2.736697048e+01 +2.736697048e+01 -3.309302952e+01 -3.309302952e+01 +2.0055e+00 +2.3428e+00
59 +2.263809662e+01 +2.263809662e+01 -3.782190338e+01 -3.782190338e+01 +6.6586e-01 +2.5393e+00
98 +1.581108213e+01 +1.581108213e+01 -4.464891787e+01 -4.464891787e+01 -2.1711e-01 +2.4443e+00
128 +7.041253334e+00 +7.041253334e+00 -5.341874667e+01 -5.341874667e+01 -3.6845e-01 +3.3272e+00
225 +5.306724230e+00 +5.306724230e+00 -5.515327577e+01 -5.515327577e+01 -3.8529e-01 +3.0462e+00
303 +3.009819456e+00 +3.009819456e+00 -5.745018054e+01 -5.745018054e+01 +1.6654e+00 +2.7057e+00
"function evaluation" "noise-free fitness - Fopt (3.173300000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.827168507e+02 +2.827168507e+02 +6.000468507e+02 +6.000468507e+02 +3.7944e-02 +1.6580e+00
2 +2.247987257e+01 +2.247987257e+01 +3.398098726e+02 +3.398098726e+02 -1.4229e+00 -3.0836e+00
66 +1.451479516e+01 +1.451479516e+01 +3.318447952e+02 +3.318447952e+02 -2.2375e-01 -3.6784e+00
97 +8.480840853e+00 +8.480840853e+00 +3.258108409e+02 +3.258108409e+02 +1.4002e+00 -2.7069e+00
648 +5.823216254e+00 +5.823216254e+00 +3.231532163e+02 +3.231532163e+02 +4.4249e-01 -2.7468e+00
853 +3.285443944e+00 +3.285443944e+00 +3.206154439e+02 +3.206154439e+02 +1.3613e+00 -3.3390e+00
"function evaluation" "noise-free fitness - Fopt (3.384000000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +5.973092997e+01 +5.973092997e+01 +3.981309300e+02 +3.981309300e+02 +4.7111e-01 -2.0422e+00
20 +1.352384739e+01 +1.352384739e+01 +3.519238474e+02 +3.519238474e+02 +2.3172e-01 -2.8899e+00
252 +9.217437306e+00 +9.217437306e+00 +3.476174373e+02 +3.476174373e+02 +2.0039e+00 -3.2592e+00
656 +6.062341452e+00 +6.062341452e+00 +3.444623415e+02 +3.444623415e+02 +2.0666e+00 -3.4931e+00
"function evaluation" "noise-free fitness - Fopt (-4.940000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.023266829e+02 +1.023266829e+02 +5.292668287e+01 +5.292668287e+01 +4.6535e-01 -1.2046e+00
2 +2.877347179e+01 +2.877347179e+01 -2.062652821e+01 -2.062652821e+01 +9.0136e-01 +1.7775e-01
6 +2.071060094e+01 +2.071060094e+01 -2.868939906e+01 -2.868939906e+01 +8.2968e-01 +7.1555e-01
33 +2.043535276e+00 +2.043535276e+00 -4.735646472e+01 -4.735646472e+01 +2.9414e+00 +1.3060e+00
823 +1.042637382e+00 +1.042637382e+00 -4.835736262e+01 -4.835736262e+01 +3.8902e+00 +1.3339e+00
"function evaluation" "noise-free fitness - Fopt (-5.557000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.689601523e+01 +3.689601523e+01 -1.867398477e+01 -1.867398477e+01 +1.3056e+00 +2.2644e+00
2 +2.080169356e+01 +2.080169356e+01 -3.476830644e+01 -3.476830644e+01 +1.6728e+00 +1.9958e+00
23 +1.568597479e+01 +1.568597479e+01 -3.988402521e+01 -3.988402521e+01 +1.7951e+00 +2.7487e+00
177 +7.557056506e+00 +7.557056506e+00 -4.801294349e+01 -4.801294349e+01 +3.8249e+00 +2.9342e+00
336 +5.580598916e+00 +5.580598916e+00 -4.998940108e+01 -4.998940108e+01 +2.9302e+00 +2.9443e+00
"function evaluation" "noise-free fitness - Fopt (-1.412700000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +4.901541240e+01 +4.901541240e+01 -9.225458760e+01 -9.225458760e+01 -2.1638e+00 +2.6127e+00
15 +2.059148329e+01 +2.059148329e+01 -1.206785167e+02 -1.206785167e+02 +8.8118e-01 +3.2262e+00
25 +9.463062017e+00 +9.463062017e+00 -1.318069380e+02 -1.318069380e+02 +1.9560e+00 +2.7627e+00
598 +5.841490263e+00 +5.841490263e+00 -1.354285097e+02 -1.354285097e+02 +2.6773e+00 +3.4204e+00
"function evaluation" "noise-free fitness - Fopt (1.822100000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.053708692e+02 +2.053708692e+02 +3.875808692e+02 +3.875808692e+02 -1.5707e+00 +8.7239e-01
3 +4.617184516e+01 +4.617184516e+01 +2.283818452e+02 +2.283818452e+02 +3.9211e-01 -2.3938e+00
4 +1.856188555e+01 +1.856188555e+01 +2.007718855e+02 +2.007718855e+02 -1.4673e+00 -2.9727e+00
191 +8.819477133e+00 +8.819477133e+00 +1.910294771e+02 +1.910294771e+02 -2.8619e-04 -3.0072e+00
"function evaluation" "noise-free fitness - Fopt (8.191000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.101446622e+01 +3.101446622e+01 +1.129244662e+02 +1.129244662e+02 -3.1204e-01 -2.2365e+00
37 +1.723241881e+01 +1.723241881e+01 +9.914241881e+01 +9.914241881e+01 -1.8768e+00 -6.3761e-01
72 +8.485663533e+00 +8.485663533e+00 +9.039566353e+01 +9.039566353e+01 +1.7188e-01 -2.0371e+00
507 +3.658407059e+00 +3.658407059e+00 +8.556840706e+01 +8.556840706e+01 -7.0122e-01 -1.3157e+00
"function evaluation" "noise-free fitness - Fopt (-3.930000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.835277635e+02 +1.835277635e+02 +1.442277635e+02 +1.442277635e+02 -2.1638e+00 +2.6127e+00
2 +5.300388792e+01 +5.300388792e+01 +1.370388792e+01 +1.370388792e+01 -2.7018e+00 +4.5659e-01
5 +2.733002274e+01 +2.733002274e+01 -1.196997726e+01 -1.196997726e+01 +1.6742e+00 -7.2635e-01
23 +7.864309854e+00 +7.864309854e+00 -3.143569015e+01 -3.143569015e+01 +4.8600e-01 -1.5105e+00
167 +1.681689889e+00 +1.681689889e+00 -3.761831011e+01 -3.761831011e+01 +2.4978e+00 -9.3725e-01
"function evaluation" "noise-free fitness - Fopt (4.296000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.973796524e+02 +1.973796524e+02 +2.403396524e+02 +2.403396524e+02 -1.8280e+00 -2.1806e+00
4 +7.826832384e+01 +7.826832384e+01 +1.212283238e+02 +1.212283238e+02 -2.1405e+00 +3.8767e+00
9 +4.408417918e+01 +4.408417918e+01 +8.704417918e+01 +8.704417918e+01 +6.3032e-01 +3.0678e+00
12 +1.703435542e+01 +1.703435542e+01 +5.999435542e+01 +5.999435542e+01 -1.6225e+00 +2.3504e+00
37 +6.660067958e+00 +6.660067958e+00 +4.962006796e+01 +4.962006796e+01 +1.3279e+00 +1.7471e+00
