"function evaluation" "noise-free fitness - Fopt (7.948000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
72 +2.043867086e+01 +2.043867086e+01 -1.812813291e+02 -1.812813291e+02 -8.2654e-01 -1.6354e+00 +4.9842e-01 +3.1505e+00 +1.5247e+00 +2.1141e+00 -3.0419e+00 +1.8208e+00 +2.8607e+00 -1.6740e+00
"function evaluation" "noise-free fitness - Fopt (-1.000000000000e+03)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.336075821e+02 +1.336075821e+02 -8.663924179e+02 -8.663924179e+02 +1.2884e+00 -1.2297e+00 +1.4717e+00 -1.7395e+00 -1.9796e+00 +3.0255e+00 -3.8385e+00 +7.8787e-01 +2.4534e+00 +3.0227e+00
2 +5.763657648e+01 +5.763657648e+01 -9.423634235e+02 -9.423634235e+02 +1.7635e+00 -2.7424e+00 +2.0776e+00 -2.4093e+00 +3.4535e+00 +3.1959e+00 +2.9385e+00 -2.0521e+00 -1.4846e+00 +4.8451e-01
20 +3.910680983e+01 +3.910680983e+01 -9.608931902e+02 -9.608931902e+02 -5.4216e-01 -2.5096e+00 -8.0922e-01 -9.6977e-01 +2.7696e+00 -1.7515e+00 -2.9816e+00 -2.6921e+00 -7.4348e-01 +2.0805e+00
53 +2.085737730e+01 +2.085737730e+01 -9.791426227e+02 -9.791426227e+02 +5.0143e-01 -1.6676e+00 +2.1766e+00 -1.5203e+00 +1.3922e+00 -8.0996e-01 +1.1535e+00 -3.3245e+00 -2.9869e+00 +1.7889e+00
"function evaluation" "noise-free fitness - Fopt (-4.290000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +9.720930449e+01 +9.720930449e+01 +5.430930449e+01 +5.430930449e+01 -1.0757e+00 +1.9076e+00 +3.2684e-01 -1.5328e+00 -3.6797e+00 +1.8970e+00 -3.4926e+00 -3.1393e+00 -1.8224e+00 -7.3516e-01
4 +4.718372152e+01 +4.718372152e+01 +4.283721521e+00 +4.283721521e+00 +1.0360e+00 +2.9616e+00 +6.7965e-01 +2.1683e+00 -3.0226e+00 -5.5679e-01 -1.8983e+00 +1.3441e+00 +1.7748e+00 +2.6054e-01
109 +1.681936556e+01 +1.681936556e+01 -2.608063444e+01 -2.608063444e+01 +2.4008e+00 +2.5271e+00 +2.4865e+00 -1.7482e+00 -2.9936e+00 -7.4029e-01 -2.7181e+00 +1.3978e+00 +2.7231e+00 -3.6483e+00
432 +1.252973360e+01 +1.252973360e+01 -3.037026640e+01 -3.037026640e+01 +1.9887e+00 +2.0626e+00 +3.2703e+00 +8.0369e-01 -3.8475e+00 -1.5066e+00 -5.9052e-01 -1.1749e+00 +1.6623e+00 -1.7652e+00
"function evaluation" "noise-free fitness - Fopt (-1.013200000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.629261113e+02 +1.629261113e+02 +6.160611129e+01 +6.160611129e+01 -3.8755e+00 -2.0752e+00 +3.2689e+00 +3.8444e+00 -2.6630e+00 -1.3097e+00 +1.9500e-01 -1.9797e+00 +3.6436e+00 +1.8945e-01
2 +7.045072743e+01 +7.045072743e+01 -3.086927257e+01 -3.086927257e+01 +1.1784e+00 +2.5273e+00 -3.8622e+00 -3.0262e+00 -2.5905e+00 -1.9211e+00 +1.5880e-02 +2.4929e+00 -3.1687e+00 +2.9049e+00
9 +3.955560464e+01 +3.955560464e+01 -6.176439536e+01 -6.176439536e+01 +5.0045e-01 +3.2154e+00 +9.4679e-01 +1.6836e+00 -3.4167e-01 -4.6462e-02 +3.9678e+00 -1.6028e+00 -3.9409e+00 +3.5027e+00
554 +7.121595884e+00 +7.121595884e+00 -9.419840412e+01 -9.419840412e+01 +6.2741e-01 +3.1673e+00 +3.5635e+00 -2.4664e+00 -3.6856e+00 -1.4738e+00 +2.5454e+00 -2.3199e+00 -2.5029e+00 +1.0158e+00
"function evaluation" "noise-free fitness - Fopt (3.650000000000e+00)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.167428702e+02 +1.167428702e+02 +1.203928702e+02 +1.203928702e+02 -2.2025e+00 -9.5020e-01 +3.4900e-01 -3.4541e-01 +6.4524e-01 +8.9828e-01 +3.5958e+00 -1.6201e+00 +3.8409e+00 -4.1950e-01
2 +9.682565682e+01 +9.682565682e+01 +1.004756568e+02 +1.004756568e+02 +1.8059e+00 -2.1009e+00 -2.1752e+00 -3.5835e+00 +9.8185e-02 -1.8745e+00 -2.1139e+00 +3.7047e+00 -2.9918e+00 -1.8963e+00
9 +5.262569233e+01 +5.262569233e+01 +5.627569233e+01 +5.627569233e+01 -2.9999e-01 -7.0927e-01 -7.0843e-01 +3.9129e+00 -2.1472e+00 -2.2681e+00 +3.9302e+00 +1.9190e+00 +2.4879e+00 -9.5889e-01
